僕 は 今日 は 一生 懸命 働 く 様 な 気分 じゃ な い 。	i am not in the humor for working hard today .
私 は 彼 ほど 背 が 高 く あ り ま せ ん 。	i am not as tall as he .
君 が 僕 の 立場 に 立た さ れ たら どう する か ね 。	what would you do if you were in my place ?
彼女 は 、 非常 に 美し い 女性 だ 。	she is a most beautiful lady .
今 の 医者 と し て は 彼 は 良 い 医者 だ 。	he is a good doctor , as doctors go these days .
私 達 は ボート で 川 を 渡 っ た 。	we crossed the river by boat .
私 と いっしょ に 来 なさ い 。	come with me .
彼女 は どこ から 見 て も イギリス の 淑女 だ 。	she 's every bit an english lady .
それ は 私 に と っ て むずかし すぎ ま す 。	it 's too difficult for me .
彼 が その 問題 を 解決 する の は むずかし い 。	it is difficult for him to solve the problem .
彼 は もう 見込み が な い 。	he is beyond hope .
彼女 は 突然 黙り込 ん だ 。	she fell silent suddenly .
母 は 今 テニス に 熱中 し て い る 。	mother is now involved in tennis .
今度 の 日曜 日 の １０ 時 半 に ここ を 出 ま す 。	i leave here at ten-thirty next sunday .
私 の 姉 は 婚約 し た 。	my sister got engaged .
宿題 の 一番 最後 の 問題 を や っ た か い 。	did you do the last problem of the homework ?
彼 は 会 う 人 と は 誰 で も 親し く な る 。	he makes friends with everybody he meets .
それ は 無料 で もらえ ま す 。	you can have it for nothing .
忘れ な い うち に すぐ に それ を し な さ い 。	do it right now , before you forget .
君 の い う こと は わか る が 、 賛成 でき な い 。	while i understand what you say , i can 't agree with you .
私 が 今 あなた に 言 っ た こと を 繰り返 し なさ い 。	repeat what i have just told you .
彼 の 息子 は 怠け者 で 役 に 立 た な い 。	his son is lazy and good for nothing .
彼 は 運転 が 下手 だ 。	he is a bad driver .
彼 は 私 の 声 を 聞こえ な い ふり を し た 。	he made believe that he had not heard me .
トム は 今 、 バイオリン を 弾 い て い る 。	tom is playing the violin now .
彼女 は 彼 の 言葉 に 気 を 悪 く し た よう だ 。	she seems to have been offended by what he said .
彼 の 振る舞い に 腹 が 立 っ た 。	i was offended at his behavior .
これ は 彼 の 土壇場 だ 。	this is his eleventh hour .
鳥 が とびまわ っ て い ま す 。	the birds are flying around .
７ 時 に きみ を 迎え に 行 く よ 。	i will call for you at seven .
私 は 成功 する つもり だっ た 。	i intended to succeed .
私 は 何 も し な い より は 働 く 方 が 好き だ 。	i prefer working to doing nothing .
その 映画 は 面白 かっ た 。	the movie was interesting .
私 は ニュース を 聞 く ため に ラジオ を つけ た 。	i turned on the radio to listen to the news .
全く で す ね 。	you 're quite right .
町 に き た とき は どうぞ よ っ て くださ い 。	please look in on me when you 're in town .
私 は 今日 の 午後 外出 し ま す 。	i am going out this afternoon .
彼 は 彼女 に 会 い た く て たま ら な かっ た 。	he was all eagerness to see her .
日本 国 憲法 を 読 ん だ こと が あ り ま す か 。	have you ever read the constitution of japan ?
彼 は 結婚 し て い る の かしら 。	i wonder if he is married .
その 知らせ で 彼 は どきん と し た 。	his heart beat fast at the news .
彼女 は 大学 を 出 た ばかり の 英語 の 先生 だ 。	she is an english teacher fresh from college .
三 週間 ぐらい で す 。	about three weeks .
賢 い 子供 なら 出来 る 。	any clever boy can do it .
今晩 は 少し 熱 っぽ い の で す 。	i feel a bit feverish tonight .
かつて は ここ に 橋 が あ っ た 。	there used to be a bridge here .
読 み 終わ っ たら その 本 を 私 に 返 し て 下さ い 。	after you have read it , give the book back to me .
事故 は 避け られ な い もの だ 。	accidents will happen .
私 の 家 は 大 家族 だ 。	my family is a large one .
彼 は 健康 だ 。	he enjoys good health .
持ち物 を 置 き 忘れ な い よう に 。	don 't leave your things behind .
日本 経済 は 今後 どう な る の だ ろ う か 。	what will happen to the japanese economy ?
仕事 を 済ま せ て から そちら へ 行 き ま す 。	i 'll come over after i finish the work .
ここ は 私 たち が 先週 食事 を し た レストラン で す 。	this is the restaurant where we had dinner last week .
僕 ら は いつ 食事 が でき る の か な 。	when can we eat ?
この 壁 に 寄りかか っ て は いけ な い 。	don 't lean against this wall .
あなた は 何 に な る つもり で す か 。	what are you going to be ?
背 は どれ ぐらい あ り ま す か 。	how tall are you ?
彼 は ３ 年間 神戸 に 住 ん で い ま す 。	he has lived in kobe for three years .
確か に 君 の 責任 で は な い 。	i 'm sure that 's no fault of yours .
あなた は ペット の 世話 が でき な い 。	you can 't care for pets .
その 痛み は かれ に は 我慢 でき な い もの だっ た 。	the pain was more than he could stand .
誰 で も 彼 が 好き だ 。	everybody loves him .
不能 に な り ま し た 。	i 've become impotent .
それ は 僕 の と 同じ 色 だ 。	that is the same color as mine .
今度 の 週末 に は 何 か 約束 が あ り ま す か 。	do you have anything on for this weekend ?
だ から もう ここ に 着 い て い る はず だ 。	so they ought to have arrived here by now .
彼 の 計画 に 同意 する より ほか に 仕方 が な い 。	there is no choice but to agree to his plan .
私 は 独力 で その 仕事 を 終え た 。	i finished the work for myself .
私 は この 問題 を 解 こ う と し て い る ところ だ 。	i 'm trying to work out this problem .
ピンク の 服 を 着 て い る 少女 は 誰 で す か 。	who is the girl in the pink dress ?
妹 は 、 「 こんにちは 」 と 言 い ま せ ん で し た 。	my sister did not say '' hello '' .
コップ に 水 を いっぱい 入れ なさ い 。	fill a glass with water .
私 は その 問題 を 解 く こと が でき た 。	i was able to solve the problem .
野球 は ちっとも 好き で は な い 。	i don 't like baseball at all .
列車 は ロンドン に 着 い た 。	the train got into london .
どこ で 私 が 彼女 に 会 っ た と 思 い ま す か 。	where do you think i met her ?
トム は 昨日 夕食 を 食べ ま せ ん で し た 。	tom didn 't have dinner last night .
ご 無 沙汰 し て い ま す 。	it has been a long time since i wrote you last .
あの 子 は 一体 どう な っ て しま う の かしら 。	i wonder what ever will become of the child .
私 は コンピューター を 操作 する の が やさし い こと が わか っ た 。	i found it easy to operate the computer .
私 は その 事件 で は もう 匙 を 投げ た 。	i have given up on that case .
その こと は どう し て も 話 す 気 に な ら な い 。	i can never bring myself to talk about it .
教室 から 出 て 行 き なさ い 。	get out of the classroom .
私 と 一緒 に 歌 い ま しょ う 。	sing a song with me .
彼 は 何処 も 悪 く な い 。	there is nothing wrong with him .
船 が 沈 ん で い く 。	the ship is sinking .
ホテル に は 、 ほか に ５ 人 の 客 が い ま す 。	there are five other guests at the hotel .
私 の 兄 は テニス を する の が 得意 だ 。	my brother is good at playing tennis .
日曜 日 まで 滞在 を 延ば し た い の で す が 。	i 'd like to extend my stay through sunday .
ジム は カメラ を 盗 ま れ た 。	jim had his camera stolen .
君 の カメラ は 私 の カメラ ほど 上 等 で は な い 。	your camera is not as excellent as my camera .
私 は あなた の 友達 と 会 っ た 。	i met your friend .
その 問題 は 私 に は 関係 が な い 。	the question doesn 't concern me .
何 か 熱 い 飲み物 を もらえ ま す か 。	may i have something hot to drink ?
てん で 役 に た た な い 。	it 's no use on earth .
彼 は その 運動 に 関係 が あ る の で す か 。	does he have anything to do with the campaign ?
どう し て 、 こんな に 暑 い の で す か 。	why is it so hot ?
その 本 は 図書 館 に あ る で しょ う 。	you 'll find the book in the library .
彼女 は 貧乏 な 家族 に 食べ物 を 与え た 。	she gave some food to the poor family .
寝 る 前 に かならず 明かり を 消 し なさ い 。	don 't forget to put out the light before you go to bed .
仕事 は ほとんど 終わ っ た 。	the work was all but finished .
私 は 人 の 前 で 侮辱 さ れ た 。	i was insulted in front of other people .
私 は 宿題 を 全部 終え た の で 少し 休憩 し た い 。	i want to rest a little because all the homework is finished .
で も 彼女 、 大 問題 を 抱え て い る の で す 。	she has a big problem , though .
昼食 に し ま しょ う 。	let 's have lunch .
私 が 悪 い の で す 。	i am to blame .
帽子 を と っ て くださ い 。	please take off your hat .
奥 様 は お 元気 で す か 。	how 's your wife ?
悪 天候 の ため 飛行 機 は 出発 が ２ 時間 遅れ た 。	the bad weather delayed the plane for two hours .
３ 時 に あなた を 迎え に 行 き ま す 。	i 'll call for you at three .
それ は 長 い 手紙 だっ た 。	it was a long letter .
で も 、 そんな に 悪 く は な かっ た よ 。	well , it wasn 't all that bad .
彼 は 生まれ た 国 に は 戻 ら な い と 決心 し た 。	he made up his mind not to return to his native country .
彼 は 楽 に 英語 が 読め る 。	he can read english easily .
君 の 息子 さん で す か 、 ベティー 。	is this your son , betty ?
彼 は 鼻 が 高 い 。	he has a long nose .
これ 以上 の もの は な い 。	this is as good as any .
私 たち は 明後日 に 出発 する 。	we 're leaving the day after tomorrow .
彼 から は まだ 何 も 言 っ て き て い な い 。	i haven 't heard a word from him as yet .
しばらく 安静 に し て お き なさ い 。	keep quiet in bed for a while .
彼 は 何 と 騒がし い の だ ろ う 。	how noisy he is !
彼 は 部屋 に 入 る の を 見 られ た 。	he was seen to enter the room .
私 は 遊 ぶ ため に 公園 へ 行 き ま し た 。	i went to the park to play .
私 と 彼 が その 計画 で 意見 が 一致 し た 。	i agreed with him on the plan .
昨日 の 仕事 を 片づけ る つもり で す 。	i will clean up yesterday 's work .
彼 は 事務 所 から 帰 っ た ばかり だ 。	he has come back from the office .
頭痛 が し ま す か 。	do you have a headache ?
３ ヶ月 後 、 彼 は その 町 で の 生活 に 慣れ た 。	after three months , he got used to the life in the town .
風邪 を ひ き ま せ んよう に 。	i hope you are not catching a cold .
彼女 は 昨日 東京 へ 向け て 出発 し た よう で す 。	she seems to have left for tokyo yesterday .
彼 は 私 の 母 の 安否 を 尋ね た 。	he asked after my mother .
彼 は 彼女 に どこ に 住 ん で い る か を 尋ね た 。	he asked her where she lived .
お 父 さん は 台所 に い る の 。	is father in the kitchen ?
貧し い 人 を 軽蔑 する な 。	don 't look down on the poor .
彼 は ４０ 歳 を 少し すぎ て い る 。	he is a little over forty .
今 まで どこ に い た の 。	where have you been up to now ?
彼女 は この 大きな 部屋 を 全部 独り 占め し て い る 。	she has this big room all to herself .
彼 は 警察 に 捕まえ られ た 。	he was caught by the police .
ブルー な 気分 に な り た く な い 。	don 't wanna feel blue .
一 つ 良 い 忠告 を し て あげ よ う 。	i 'll give you a piece of good advice .
私 達 は 他 の 国 で は みんな 外国 人 だ 。	we are all foreigners in other countries .
我々 は 途中 で であ っ た 。	we met along the way .
明日 は 誰 が 犬 の 世話 を する の で す か 。	who will look after your dog tomorrow ?
あなた の 時計 、 時間 は 狂 い ま せ ん か 。	does your watch keep good time ?
彼女 に もう 一 度 会 い た く て しかた が な い 。	i am dying to see her again .
最近 ダイエット を 始め た 。	recently i started the diet .
午後 は 午前 中 に 勉強 する よう に し よ う 。	from now on let us study in the morning .
彼 が 私 を 見 て い る の を 知 っ て い る 。	i know he is watching me .
ケン は 父親 の 誕生 日 に 上等 な ワイン を 買 っ た 。	ken bought a fine wine for his father on his birthday .
彼女 は 全く 世間 知 ら ず だ 。	she is quite ignorant of the world .
コーヒー を もう いっぱい くださ い 。	give me another cup of coffee .
彼 は 真実 を 言 っ て い た 。	he told the truth .
何 考え て ん だ ？	where 's your head at ?
飛行 機 事故 は つい 先週 起こ っ た 。	the plane crash was only last week .
この 世界 へ よ う こそ ！	welcome to this world !
私 は 彼女 を 好き で は な い 。	i don 't like her .
その ドレス は あなた に よ く 似合 い ま す 。	the dress becomes you very well .
ケン も メグ も 私 の 友達 で す 。	both ken and meg are my friends .
私 たち は 早め に 出発 し な けれ ば な り ま せ ん 。	we must leave early .
彼女 は 彼 の 無礼 に これ 以上 我慢 でき な かっ た 。	she couldn 't put up with his rudeness any more .
彼 ら は 私 を からか っ た 。	they made fun of me .
彼 は フランス 語 を よく 知 っ て い る 。	he has a good knowledge of french .
髪 を 短 く し て 素敵 だ よ 。	you look nice with your hair short .
私 は ５ 時 から ここ に い ま す 。	i have been here since five o 'clock .
生まれ て このかた そんな ひど い 話 は 聞 い た こと が な い 。	never in my life have i heard such a terrible story !
そんな に 遅く まで 外出 し て い て は いけ ま せ ん 。	you mustn 't stay out that late .
８ 時 に お 会 い し ま しょ う 。	i 'll meet to you at eight .
今 、 くも っ て い ま す 。	it is cloudy now .
もし 来 た けれ ば 、 私 たち と 一緒 に き なさ い 。	if you care to , come with us .
まだ 準備 が でき て い な い ん だ 。	i 'm not ready yet .
そんな 考え は 捨て な さ い 。	give up such ideas .
その 問題 は 解決 し た もの と 考え た 。	i considered the problem as settled .
これ は 私 の で は あ り ま せ ん 。	this isn 't mine .
私 は 毎日 毎日 熱心 に 働 い た 。	i worked hard day after day .
彼女 は 猫 を 飼 っ て い る 。 その 猫 は 白 い 。	she has a cat . the cat is white .
この コート は 私 に は 短 すぎ る 。	this coat is too short on me .
私 は あんな 親切 な 人 に 会 っ た こと が な かっ た 。	i 've never met such a kind man .
自分 の 家庭 を 愛 さ な い 人 は い な い 。	there is no man but loves his home .
その 劇 は 好評 だっ た 。	the play went over well .
あす は 天気 だ と 思 う 。	i hope it 'll be fine tomorrow .
彼 は 自由 に な る お 金 を 全部 私 に くれ た 。	he gave me all the money at his command .
その 件 に 関 し て あなた に 同意 し ま せ ん 。	i don 't agree with you on the matter .
私 は 彼 に 持 っ て い た お 金 を 全部 あげ た 。	i gave him what money i had .
彼 ら は 並 ん で 座 っ た 。	they sat side by side .
彼女 は 息子 に 先立 た れ た 。	she was bereaved of a son .
私 は 明日 日本 に 戻 っ て き ま す 。	i 'll come back to japan tomorrow .
その 知らせ を 聞 い て 身の毛 が よ だっ た 。	the news made my hair stand on end .
トム は 毎朝 ６ 時 に 起き る 。	tom gets up at six every morning .
君 は 食べ 過ぎ な い 方 が よ い 。	you had better not eat too much .
悲しみ を 忘れ なさ い 。	forget your sorrows .
どの 教科 が 得意 で す か 。	what subject are you good at ?
お 兄 さん が 結婚 なさ っ た の で す ね 。	your brother got married , didn 't he ?
彼 は １０ 分 前 に 出発 し た 。	he left ten minutes ago .
あそこ が トム の 生まれ た 家 で す 。	that 's the house where tom was born .
コーヒー 一杯 くださ い 。	give me a cup of coffee .
彼 は 警官 を 見 る と すぐ 、 逃げ た 。	as soon as he saw a policeman , he ran away .
今年 の ８ 月 は 雨 の 日 が ほとんど 無 かっ た 。	this year there were few rainy days in august .
あなた が 頼 め ば 、 彼女 は や っ て くる で しょ う 。	she will come if you ask her .
私 たち は 全員 疲れ て い た 。	we were all tired .
彼 は 正直 な の で 多く の 友人 が い る 。	he gains many friends through his honesty .
私 の 兄 は 明日 の 朝到着 し ま す 。	my brother is arriving tomorrow morning .
彼 は 山 の 頂上 に 立 っ て い ま し た 。	he was standing at the top of the mountain .
彼 は 驚 い て 私 を 見 た 。	he looked at me in surprise .
彼 に この 仕事 が でき る か 。	can he do this job ?
そこ に は 大勢 の 人 が い た 。	there was a large crowd there .
本当 に 忙し い 朝 だっ た 。	i have had such a busy morning .
昨夜 は 、 パーティー は 楽し かっ た で す か 。	did you enjoy yourself at the party last night ?
彼 は その 問題 と は 関係 な い 。	he has nothing to do with the matter .
ええ 、 まったく お 医者 さん の よう に 見え ま し た 。	yes , he did . he really looked like a doctor .
わが 目 を 疑 っ ちゃ う なあ 。	i can 't believe my eyes .
雪 は すぐ に 消え る だ ろ う 。	the snow will soon disappear .
彼 は 今日 来 る か も しれ な い 。	he may come today .
どう せ 英語 を や る の なら 徹底 的 に や れ 。	if you learn english at all , learn it thoroughly .
彼 は 彼女 の 顔 から 目 を 離 さ な かっ た 。	he kept his eyes fixed on her face .
バス で 老人 が 私 の となり に 座 っ た 。	an old man sat next to me on the bus .
ついに 、 彼 は 私 の 説得 に 成功 し た 。	finally , he gave in to my persuasion .
私 は 彼 に 時計 を 修理 し て もら っ た 。	i had him mend my watch .
私 の 代わり に これ を し て いただけ ま せ ん か 。	could you do this instead of me ?
概し て 私 たち の 英語 の 先生 は たくさん の 宿題 を 出 す 。	as a rule , our english teacher gives a lot of homework .
私 は 彼 の こと を 考え ず に は い られ な い 。	i cannot help thinking about him .
弁償 さ せ て くれ よ 。	i 'd like to replace it .
それ ら は 私 たち の 車 で す 。	they are our cars .
彼 ら は 私 たち の 成功 を うらや ん で い る 。	they are jealous of our success .
私 は その 時 以来 彼 に あ っ て い な い 。	i have not seen him since then .
それ は 黒 く あ り ま せ ん か 。	is it not black ?
また エンジン が かか っ た 。	the engine started again .
外出 し な かっ た の で す か 。	didn 't you go out ?
彼女 は 生まれ ながら の 音楽 家 だ 。	she is a natural musician .
この 川 は 泳 い で も 安全 だ 。	this river is safe to swim in .
私 達 は 世界 の 平和 の ため に 働 い て い ま す 。	we are working for world peace .
彼 は 決して 幸福 で は な かっ た 。	he was by no means happy .
ガス を 消 し ま し た か 。	did you turn off the gas ?
私 は もう これ 以上 は 食べ られ な い 。	i can 't eat any more .
父 は 寝 る とき 、 よく 本 を 読 ん で くれ た 。	father used to read me books in bed .
私 の 妹 は 横浜 の 近く に 住 ん で い る 。	my sister lives near yokohama .
彼女 は トニー に 言 い ま し た 。	she told tony .
私 は 公園 に 行 く 。	i go to the park .
他 の 少年 達 は 笑 い ま し た 。	the other boys smiled .
済 み ま せ ん 。 通 し て くれ ま す か 。	excuse me . can i get by here ?
彼 ら は 有り金 全部 を 使 わ ざる を え な かっ た 。	they had had to use what money they had .
彼 は 疲れ て い た の で 、 早 く 寝 た 。	tired as he was , he went to bed early .
ねえ 、 ちょっと い い ？	may i bother you for a moment ?
彼女 は 妹 に 劣 ら ず 美し い 。	she is no less beautiful than her sister .
彼女 と は どんな 間柄 で す か 。	what relation is she to you ?
彼女 は 愛 に 輝 い て い た 。	she was radiant with love .
仕事 が 多 い の で 旅行 は のびのび に な っ て い る 。	i have so much work to do that i have to put off my trip .
ああ 、 行 く よ 。	yes , i 'm coming .
次 の 金曜 に 来 て くださ い 。	please come next friday .
明日 晴れ る と い い な 。	i hope the weather will clear up tomorrow .
ただ で 差し上げ ま す 。	you may have it for nothing .
名古屋 の 次 は どこ で す か 。	what 's the stop after nagoya ?
彼女 の 講義 は 私 に は 難し すぎ る 。	her lecture is above my head .
あなた は 誰 と 話 し て い た の で す か 。	who are you talking with ?
模型 飛行 機 を 作 る の は 楽し い 。	making a model plane is interesting .
心 が 痛 み ま す 。	my heart 's aching .
少年 に 出 て い く よう に 命 じ た 。	i bade the boy go out .
突然 空 が 暗 く な り 、 雨 が 降 り 出 し た 。	all at once the sky became dark and it started to rain .
激し い 雨 が 一 日 中 降 っ た 。	it rained heavily all day .
きみ は 疲れ て い る よう だ 。	you look tired .
あなた に この 本 を 英語 に 翻訳 し て もら い た い 。	i 'd like you to translate this book into english .
私 の 言 っ た こと を 絶対 の 忘れ る な 。	don 't forget what i told you .
私 は 、 今 ３０ 歳 で す 。	i am 30 years old now .
失 っ た 機会 は 決して 二 度 と は 来 な い 。	the lost chance will never come again .
彼女 は 子供 の 栄養 に 気 を つけ て い る 。	she is careful about her child 's nutrition .
い い 結果 、 期待 し て る から な 。	i 'm looking forward to good news .
ミーティング を 中止 し な けれ ば な ら な い 。	we have to call off the meeting .
今 の ところ なん と も いえ な い 。	i can not say anything for the moment .
君 の 今 言 っ た こと は 、 君 に あてはま ら な い 。	what you have said doesn 't apply to you .
父 が 手伝 っ て くれ る で しょ う 。	my father will help me .
私 は 教育 の 重要 性 を 痛感 し た 。	it was brought home to me how important education is .
あなた に は 関係 な い 。	that has nothing to do with you .
今日 は 昼食 を と る 時間 が な い 。	i don 't have enough time to eat lunch today .
あそこ に 彼 の 家 が 見え ま す 。	we can see his house over there .
私 は この 本 を 前 に 読 ん だ こと が あ る 。	i have read this book before .
彼女 は 決して 礼儀 正し く な い 。	she is by no means polite .
彼 は 物 わかり の い い 人 だ と 思 い ま す 。	i account him to be a man of sense .
彼 ら は 来週 の 今日 到着 する で しょ う 。	they will arrive a week from today .
先生 は 答案 を 調べ る の に 忙し い 。	the teacher is busy looking over the examination papers .
ペン と インキ で 書 き なさ い 。	write with pen and ink .
彼 は 田舎 で 、 全く 一人 で 暮ら し て い る 。	he lives all by himself in the country .
最近 は みんな が 幸せ そう に 見え る 。	everybody is happy nowadays .
彼 が どこ の 出身 で あ る か は 問題 で は な い 。	it doesn 't matter where he comes from .
私 は この １０ 年間 病気 を し た こと が な い 。	i have not been sick for the past ten years .
彼 は 倹約 家 だ 。	he is an economizer .
私 は 、 奈良 の 小さな 町 で 生まれ た 。	i was born in a small town called nara .
ジョン は 試験 に 合格 し た ふり を し た 。	john made believe that he passed the exam .
フジモリ さん は 世界 中 で 有名 で す 。	mr fujimori is famous all over the world .
彼 等 は ほんとう に 勝 っ た の で す 。	they did win .
その 頃 は ほとんど の 人 が 大学 へ は 行 か な かっ た 。	in those days , few people went to college .
これ で 私 の 話 は 終わり で す 。	this is the end of my story .
やっと ほし い 本 を 手 に 入れ た 。	i finally got hold of that book i wanted .
これ は あなた の 帽子 で す ね 。	this is your hat , isn 't it ?
その 机 は 木製 で あ る 。	the desk is made of wood .
あなた は その 小説 を 読み 終え ま し た か 。	have you finished reading the novel ?
私 は キリン を 見 た こと が あ り ま せ ん 。	i have never seen a giraffe .
明日 雨 が 降 り ま す か 。	will it rain tomorrow ?
車 を 買 う 前 に よく 調べ て み た ほう が い い 。	you should inspect the car well before you buy it .
彼女 は 、 ジョン 宛 に 手紙 を 書 い た 。	she addressed the letter to john .
彼 ら は じゅうぶん な 食料 を 手 に 入れ られ な かっ た 。	they could not get enough food .
昔 、 日曜 日 に は 教会 へ 行 っ た もの だ 。	i used to go to church on sunday .
彼 は 私 の 意見 に 従 っ た 。	he listened to my opinion .
その 少年 以外 は みんな 眠 っ て い た 。	all but the boy were asleep .
どこ へ 行 こ う と 同じ 事 で す よ 。	no matter where you may go , you may find the same thing .
あなた は きっと 成功 さ れ る と 思 っ て い ま す 。	i believe that you will succeed .
海 が 見え て き た 。	the sea came into sight .
お 勘定 で す 。	here is your bill .
彼女 は お 姉 さん と 同じ くらい 親切 だ 。	she is no less kind than her sister is .
ここ で 騒 い で は 行け ま せ ん 。	don 't make noise here .
彼 は 何事 も な かっ た か の よう に 話 し 続け た 。	he went on talking as though nothing had happened .
私 は 偶然 彼 に 出会 っ た 。	i met him by chance .
君 は この チャンス を 利用 す べ き だ 。	you should take advantage of this chance .
その 時 、 い い 考え が 浮か ん だ 。	a good idea occurred to me then .
彼 に は 子供 が せいぜい ３ 人 ぐらい しか な い 。	he has not more than three children .
今日 は たいへん 暑 い で す ね 。	it 's very hot today , isn 't it ?
彼 の 命 が 心配 だ 。	i 'm afraid for his life .
友情 ほど 重要 な もの は な い 。	there is nothing so important as friendship .
彼 は この 間 彼女 に 会 い に 行 っ た 。	he went to see her the other day .
彼 が イギリス に つ い て 言 っ た こと は 本当 で す 。	what he said about england is true .
彼 は 完全 に 間違 っ て い た 。	he was all wrong .
どこ で タクシー に 乗れ ま す か 。	where can i get a taxi ?
翌日 は 家 に 戻 る こと に な っ て い た 。	i should be back home the next day .
彼 は 金持ち だ が 幸せ で は な い 。	he is rich but he is not happy .
彼女 は 見え な い ところ に すばや く お 金 を 置 い た 。	she quickly put the money out of sight .
私 に 嘘 を 言 わ な い で 。	don 't lie to me .
彼女 は 私 を スター に し た 。	she made me a star .
良 い 知らせ が 家 で 待 っ て い た 。	good news was in store for us at home .
その 犬 に エサ を や ら な い で ！	don 't feed the dog .
彼女 は その 会合 に 出席 し た 。	she attended the meeting .
ご 主人 は 本日 お 見え に な る で しょ う 。	i believe he 'll be with us today .
せき が 出 ま す 。	i have a cough .
今 は 何 を 放送 し て い ま す か 。	what 's on the air now ?
彼 の 話 は 身 に しみ た 。	his tale came home to me .
彼女 は フランス 語 を 話 し ま す か 。	does she speak french ?
それ じゃあ 元 も 子 も な い じゃ な い か 。	then that means i lost everything .
パリ に 滞在 中 、 私 は 彼 に あ っ た 。	while i was staying in paris , i met him .
彼 は 、 全く 愚か で は な い 。	he is not at all foolish .
彼 は 授業 中 いつ も 居眠り ばかり し て い る 。	he is always taking a nap at school .
彼女 は かわい い 女の子 で す か 。	is she a pretty girl ?
私 が その 計画 を 実行 する の は 全く 簡単 だっ た 。	i had no difficulty in carrying the plan out .
彼 は 新聞 に 何 か 寄稿 し よ う と 思 っ た 。	he purposed writing something for the paper .
彼女 へ の プレゼント を 家 に 置 い て き た 。	i had left a present for her at my house .
彼 は 彼女 の 腕 を 捕まえ た 。	he caught her by the arm .
この 鞄 は 車 で 運 ば れ ま し た 。	this bag was carried by car .
彼 は 友人 から 見捨て られ て しま っ た 。	he was deserted by his friends .
ジョン は 日本 史 に 関 する 本 を 探 し て い る 。	john is looking for a book on japanese history .
彼 ら は 昨夜 大騒ぎ を し た 。	they made a great tumult last night .
彼 は どこ に 立 っ て い ま す か 。	where is he standing ?
僕 の 声 は 届 い て い ま す か 。	can you hear i 'm calling ?
彼女 は 慌て て 部屋 を 出 て い っ た 。	she left her room in haste .
彼女 が 言 っ た こと は 真実 で は な かっ た 。	what she said wasn 't true .
私 の 家族 は ４ 人 い ま す 。	there are four members in my family .
その 仕事 は 若 い 女性 に は 適当 で は な い 。	the job is not suitable for young girls .
二人 が 結婚 する の は 当然 だ と 思 う 。	i take it for granted that they will get married .
明日 行 く から その つもり で 。	you may expect me tomorrow .
その 時 私 は 良 い 考え を 思い付 い た 。	i hit upon a good idea then .
そんな 事 は すぐ に 忘れ て しま い なさ い 。	forget about that right now .
この よう な 問題 は 扱い にく い 。	such a problem is hard to deal with .
それ は ちょっと おかし い ね 。	it 's sort of strange .
君 の 考え など は どう だ って い い こと だ 。	your thoughts are of no significance at all .
大助かり で し た 。	you 've really helped me a lot .
意見 を 述べ ず に は い られ な かっ た 。	i could not help but state my opinion .
彼 は 今日 は 少し 元気 だ 。	he is a shade better today .
遅刻 し て 申し訳 あ り ま せ ん 。	please excuse me for coming late .
部屋 を 出 る とき は 必ず 明かり を 消 し て ね 。	be sure to turn out the light when you go out of the room .
列車 は ６ 時 に 出 る 。	the train starts at six .
彼女 は ロンドン か パリ の どちら か に 行 っ た 。	she went either to london or to paris .
私 たち に 歌 を 歌 っ て 聞か せ て 下さ い 。	sing us a song , please .
私 は ひと 晩窓 を 開け た まま に し て お い た 。	i left the window open all through the night .
私 達 は 近く の 公園 で キャッチ ボール を し た 。	we played catch in a park near by .
私 と いっしょ に 来 ま せ ん か 。	won 't you come with me ?
出発 の 準備 は できあが っ て い ま す 。	i 'm all set to start .
私 は それ を する くらい なら 死 ん だ ほう が まし だ 。	i may as well die as do it .
君 の 娘 は もう 子供 で は な い 。	your daughter is not a child any more .
母 だけ が 本当 に 私 を 理解 し て い る 。	only my mother really understands me .
夜 に は 星 が 見え る 。	stars can be seen at night .
兄 は とても 背 が 高 い 。	my brother is very tall .
私 たち は 昨日 バスケット を し た 。	we played basketball yesterday .
映画 に 行 っ て は どう で す か 。	how about going to the movies ?
この 事故 に つ い て は 私 が 責任 を 負 う 。	i 'll answer for this accident .
彼女 は でき る だけ 速 く 走 っ た 。	she ran as fast as she was able to .
少し 待 っ て い たら 彼 が や っ て き た 。	i hadn 't waited long before he came along .
僕 は 見張 ら れ て い る よう な 気 が し た 。	i felt that i was being spied on .
彼 は 甘 い もの なら なん で も 好き で す 。	he likes anything sweet .
私 たち は 同級 生 で す 。	we are in the same class .
その 計画 に 大 すじ で 賛成 し て いただけ ま せ ん か 。	would you agree to the plan in principle ?
もう 一 度 それ を や り なさ い 。	try it once again .
私 は 大阪 生まれ で す が 、 東京 で 育 ち ま し た 。	i was born in osaka , but was brought up in tokyo .
彼女 を 愛 さ ず に は い られ な い なあ 。	i cannot help falling in love with her .
彼 は 顔色 が 悪 い 。	he looks pale .
その 噂 は 本当 で あ る はず が な い 。	the rumor cannot be true .
彼女 は まったく 孤独 だっ た 。	she found herself much alone .
彼 は 他 に 何 が でき る か 。	how else can he act ?
昨日 彼女 は パーティー で 楽し ん だ 。	she enjoyed herself at the party yesterday .
私 は あなた に それ を すぐ に し て もら い た い 。	i want you to do it at once .
私 は 彼女 に 部屋 を 掃除 し て もら っ た 。	i got her to clean my room .
